ID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
84057,MND1,2.567522087,7.041842899,6.529223131,2.40E-09,1.82E-07,11.0680551
79974,CPED1,-2.639244895,9.892316749,-6.52519704,2.45E-09,1.85E-07,11.04963703
378805,LINC-PINT,-2.176854204,9.561093149,-6.525107626,2.45E-09,1.85E-07,11.04922804
94056,SYAP1,1.394628082,10.11968417,6.522163173,2.48E-09,1.86E-07,11.03576114
861 /// 100506403 /// 101928269,,2.26122052,10.55094013,6.52202662,2.48E-09,1.86E-07,11.03513665
388228,SBK1,2.015973612,10.27950901,6.514077459,2.58E-09,1.93E-07,10.99879273
80778,ZNF34,-1.211854731,7.65636156,-6.511099684,2.62E-09,1.95E-07,10.98518289
64150,DIO3OS,-3.098698222,5.914786304,-6.501542211,2.74E-09,2.03E-07,10.94151802
374491,TPTE2P6,-3.443403739,6.154762115,-6.497125676,2.79E-09,2.07E-07,10.92134929
81610,FAM83D,2.626468472,9.315722481,6.4942679,2.83E-09,2.09E-07,10.90830188
51076,CUTC,-0.81194648,9.099036953,-6.493602558,2.84E-09,2.09E-07,10.90526454
102723918,,-3.184281349,4.1469993,-6.491429344,2.87E-09,2.10E-07,10.89534456
7389,UROD,-0.899774919,12.15203144,-6.4901736,2.89E-09,2.10E-07,10.88961314
80022,MYO15B,-1.589728357,8.710782768,-6.489945372,2.89E-09,2.10E-07,10.88857152
10797,MTHFD2,1.808958539,11.51936155,6.482095273,3.00E-09,2.17E-07,10.85275334
9946,CRYZL1,-0.816137928,10.20975716,-6.479833986,3.03E-09,2.19E-07,10.84243894
55920,RCC2,1.033344972,12.4943075,6.478829152,3.05E-09,2.19E-07,10.83785608
100302650,BABAM2-AS1,-1.978803301,7.540313632,-6.476537113,3.08E-09,2.21E-07,10.82740361
3549,IHH,-3.631356969,8.048862677,-6.464698085,3.26E-09,2.33E-07,10.7734382
9636,ISG15,2.464030021,10.33620778,6.46305362,3.28E-09,2.34E-07,10.76594555
2791,GNG11,-1.80289201,9.179141597,-6.461661136,3.31E-09,2.35E-07,10.75960162
3832,KIF11,2.287176693,9.296720155,6.443249108,3.61E-09,2.55E-07,10.67577321
8914,TIMELESS,1.195326368,9.363236262,6.437467345,3.71E-09,2.62E-07,10.64947004
163050,ZNF564,-1.025858274,9.591251459,-6.436479237,3.72E-09,2.62E-07,10.6449758
79172,CENPO,1.069455813,8.515912837,6.433427814,3.78E-09,2.65E-07,10.63109875
55086,RADX,-2.923970853,5.449808847,-6.42736276,3.89E-09,2.72E-07,10.60352477
10994,ILVBL,-1.162660895,9.866281612,-6.424643563,3.94E-09,2.74E-07,10.59116586
57684,ZBTB26,-0.926175318,10.10129871,-6.418938911,4.04E-09,2.81E-07,10.56524506
6696,SPP1,2.650379292,11.84609019,6.415468025,4.11E-09,2.85E-07,10.54947882
9555,MACROH2A1,0.822406722,13.25342128,6.410636105,4.21E-09,2.90E-07,10.52753619
79089,TMUB2,-0.933172587,9.509939456,-6.393774259,4.55E-09,3.13E-07,10.45101852
54482,TRMT13,-1.013947917,10.57794345,-6.391198487,4.61E-09,3.16E-07,10.43933744
55143,CDCA8,2.638410737,7.993475223,6.390898888,4.62E-09,3.16E-07,10.43797889
401466,RBIS,-0.919501703,12.50280311,-6.390188405,4.63E-09,3.16E-07,10.43475728
146330,FBXL16,-1.889849382,8.29615295,-6.387583784,4.69E-09,3.19E-07,10.42294821
80310,PDGFD,-2.076968632,9.870961641,-6.384891401,4.75E-09,3.22E-07,10.41074339
100287932 /// 100652748,,0.849365062,13.01351514,6.382901065,4.79E-09,3.23E-07,10.40172243
8722,CTSF,-2.31938672,9.353730504,-6.382414669,4.80E-09,3.23E-07,10.39951808
26224,FBXL3,-1.264644665,11.09503926,-6.382213711,4.81E-09,3.23E-07,10.39860736
55635,DEPDC1,2.155282049,8.45765725,6.381260844,4.83E-09,3.23E-07,10.39428923
23731,TMEM245,-0.961072447,11.8035054,-6.377811078,4.91E-09,3.27E-07,10.37865816
64221,ROBO3,-2.837492181,6.199604246,-6.374763219,4.98E-09,3.31E-07,10.36485116
25886,POC1A,1.338340005,8.684094662,6.373383396,5.01E-09,3.31E-07,10.3586014
91298,C12orf29,-1.23073411,9.966058566,-6.373302028,5.01E-09,3.31E-07,10.35823287
100506243,KRBOX1,-1.366040243,7.320293277,-6.369232183,5.11E-09,3.37E-07,10.33980244
10095,ARPC1B,1.448569297,10.35719878,6.364675532,5.22E-09,3.43E-07,10.31917348
25927,CNRIP1,-1.963028871,8.6107996,-6.363959206,5.24E-09,3.43E-07,10.3159311
376940,ZC3H6,-1.054469232,8.736347601,-6.360407827,5.33E-09,3.48E-07,10.29985841
5069,PAPPA,-2.532993105,8.220051055,-6.358580425,5.37E-09,3.50E-07,10.29158954
406886,MIRLET7D,-1.596813042,8.866093438,-6.355986661,5.44E-09,3.52E-07,10.27985469
83481,EPPK1,2.641471346,11.03581028,6.355791509,5.44E-09,3.52E-07,10.27897186
10204 /// 128322,,0.878838068,10.31450222,6.346452791,5.69E-09,3.67E-07,10.23673879
79796,ALG9,-0.89617664,9.756562933,-6.330473504,6.13E-09,3.95E-07,10.16453705
83461,CDCA3,2.135006414,10.08070992,6.328745183,6.18E-09,3.96E-07,10.15673244
23177,CEP68,-1.276485689,10.32696974,-6.32862675,6.18E-09,3.96E-07,10.15619766
134466,ZNF300P1,-2.653574011,6.438504876,-6.327442193,6.22E-09,3.96E-07,10.15084911
57092,PCNP,-1.31320301,11.98668749,-6.326960947,6.23E-09,3.96E-07,10.1486763
9934,P2RY14,-2.574620811,9.012564776,-6.325181924,6.29E-09,3.99E-07,10.14064469
56947,MFF,-0.822268895,11.17253199,-6.324395856,6.31E-09,3.99E-07,10.13709621
4214,MAP3K1,-1.261508883,11.99872335,-6.323754268,6.33E-09,3.99E-07,10.13420008
55872,PBK,2.669567661,8.959055019,6.320539051,6.42E-09,4.04E-07,10.11968852
84852,ATP1A1-AS1,-1.386871872,7.101066041,-6.318099231,6.50E-09,4.07E-07,10.10867878
23285,,-1.214399831,8.449575001,-6.315979662,6.56E-09,4.10E-07,10.09911569
1981,EIF4G1,1.254567808,10.23820095,6.309074428,6.78E-09,4.23E-07,10.06797032
55713,ZNF334,-2.793163059,6.254413471,-6.305308865,6.90E-09,4.29E-07,10.05099239
9452,ITM2A,-1.743754421,8.047840016,-6.304592003,6.92E-09,4.29E-07,10.04776076
990,CDC6,1.487557328,7.639285702,6.294368886,7.26E-09,4.48E-07,10.00169215
1314,COPA,1.407329087,11.36054797,6.294298198,7.26E-09,4.48E-07,10.00137372
30001,ERO1A,1.760539438,11.91461541,6.287868933,7.49E-09,4.60E-07,9.972418385
221322,TBC1D32,-1.438543759,7.75026964,-6.28643002,7.54E-09,4.62E-07,9.965939764
81790,RNF170,-0.838032132,9.687428001,-6.283331561,7.65E-09,4.67E-07,9.951991364
100128108,LOC100128108,-2.255534731,5.945246949,-6.281779682,7.70E-09,4.69E-07,9.945006373
55798 /// 339175,,1.340288372,9.31602607,6.280350086,7.75E-09,4.71E-07,9.938572449
10451,VAV3,2.402315434,12.57538992,6.279346505,7.79E-09,4.72E-07,9.934056206
80028,FBXL18,1.683314202,8.119035425,6.275683234,7.92E-09,4.78E-07,9.917573704
440279,UNC13C,-1.809368299,5.904835728,-6.275337691,7.94E-09,4.78E-07,9.916019187
2252 /// 387628 /// 654466,,-2.043960598,7.756005741,-6.272558094,8.04E-09,4.82E-07,9.903515823
51585,PCF11,-0.875429487,10.43323372,-6.271961657,8.06E-09,4.82E-07,9.900833212
400657,ZNF407-AS1,-1.247695217,9.236503801,-6.271842251,8.07E-09,4.82E-07,9.900296167
5893,RAD52,-1.790978416,9.219373795,-6.270282078,8.13E-09,4.85E-07,9.893279523
254778,VXN,-1.806320286,5.793411164,-6.259933896,8.53E-09,5.07E-07,9.846759705
9133,CCNB2,2.183996441,9.691264547,6.259366437,8.55E-09,5.07E-07,9.844209702
144577,KICS2,-1.151298739,8.753471681,-6.254950522,8.73E-09,5.16E-07,9.824369321
10651,MTX2,0.845278321,10.92579672,6.253065997,8.81E-09,5.19E-07,9.815904185
3182,HNRNPAB,1.6822077,12.5260972,6.252591691,8.83E-09,5.19E-07,9.813773816
80298,MTERF2,-1.08401929,9.872272311,-6.250353677,8.92E-09,5.23E-07,9.803722649
144455,E2F7,2.590477212,10.23870305,6.248750617,8.99E-09,5.26E-07,9.796524113
1634,DCN,-2.474546473,10.60703017,-6.244437663,9.17E-09,5.35E-07,9.777160889
50853,VILL,-2.587390849,6.268508629,-6.2316319,9.73E-09,5.66E-07,9.719703947
10381,TUBB3,1.406978323,10.54390133,6.228761354,9.86E-09,5.72E-07,9.706831611
10274,STAG1,-0.773308135,10.07780487,-6.227943599,9.90E-09,5.73E-07,9.703165054
4306,NR3C2,-2.830532124,7.451829814,-6.225815165,1.00E-08,5.77E-07,9.693622833
55650,PIGV,-0.861792388,9.618412218,-6.220230867,1.03E-08,5.91E-07,9.668594194
10668,CGRRF1,-0.835228321,8.863428232,-6.218478033,1.03E-08,5.94E-07,9.660740127
81539,SLC38A1,2.133654843,11.89114811,6.21614947,1.05E-08,5.98E-07,9.650307886
55971,BAIAP2L1,1.445409619,11.49266788,6.215819748,1.05E-08,5.98E-07,9.648830836
29128,UHRF1,2.054202123,9.783941957,6.21547664,1.05E-08,5.98E-07,9.647293854
5934,RBL2,-0.954833475,12.13688619,-6.200070633,1.13E-08,6.41E-07,9.578320801
84186,ZCCHC7,-1.023797709,10.54683079,-6.193608354,1.16E-08,6.59E-07,9.549412033
100306951,PITPNA-AS1,-1.385897553,8.417844136,-6.190983813,1.18E-08,6.65E-07,9.537675141
55355,HJURP,2.090794766,7.8151048,6.189413584,1.18E-08,6.68E-07,9.530654186
27031,NPHP3,-1.722152122,10.47476329,-6.188654464,1.19E-08,6.69E-07,9.527260224
57002,YAE1,-0.79992992,9.850993768,-6.187153042,1.20E-08,6.72E-07,9.520548056
1456,CSNK1G3,-0.847723741,10.34067791,-6.186010822,1.20E-08,6.73E-07,9.515442208
24137,KIF4A,1.854599152,8.549488826,6.185574993,1.21E-08,6.73E-07,9.513494115
9870,AREL1,0.913244949,9.267251504,6.180189947,1.24E-08,6.88E-07,9.489428905
143903,LAYN,-1.375519239,8.362688956,-6.176240578,1.26E-08,6.99E-07,9.47178564
7741,ZSCAN26,-1.089111897,8.82061571,-6.171942829,1.28E-08,7.12E-07,9.45259186
1153,CIRBP,-1.137979442,13.86396465,-6.170391512,1.29E-08,7.15E-07,9.445665163
152185,SPICE1,-1.151019412,9.645236615,-6.167475801,1.31E-08,7.23E-07,9.43264853
6671,SP4,-1.111911343,10.95375968,-6.164080758,1.33E-08,7.33E-07,9.41749555
202134 /// 285596 /// 653316 /// 100507387 /// 101928349 /// 101930363,,-2.771979013,6.968228445,-6.162259293,1.34E-08,7.37E-07,9.409367436
3399,ID3,-3.050812963,9.35388926,-6.161422249,1.35E-08,7.38E-07,9.405632573
399474,TMEM200B,-1.658452525,8.158411543,-6.159909142,1.36E-08,7.41E-07,9.398881734
10254,STAM2,-1.093672815,10.38050485,-6.155661519,1.39E-08,7.54E-07,9.379934687
148979,GLIS1,-2.225887913,6.554183382,-6.153028469,1.40E-08,7.61E-07,9.368192646
467,ATF3,-2.414154058,10.63696636,-6.152035608,1.41E-08,7.63E-07,9.363765594
652995,UCA1,-3.126857579,10.00109247,-6.150308485,1.42E-08,7.67E-07,9.35606534
54841,BIVM,-1.119095522,9.927137986,-6.140105684,1.49E-08,8.02E-07,9.310597099
6302,TSPAN31,-1.523491684,10.39263483,-6.137476584,1.51E-08,8.10E-07,9.298886274
60677,CELF6,-1.89383956,7.989305522,-6.129286848,1.57E-08,8.40E-07,9.262421445
256691,MAMDC2,-2.531305428,6.854894663,-6.12670255,1.58E-08,8.46E-07,9.250919505
400242,DICER1-AS1,-1.413907253,7.757459137,-6.1265855,1.59E-08,8.46E-07,9.250398601
64150 /// 100302145,,-2.272614209,4.729896194,-6.123688356,1.61E-08,8.55E-07,9.237507053
51433,ANAPC5,-0.869559457,12.83970883,-6.123127284,1.61E-08,8.55E-07,9.235010754
79017,GGCT,1.506617675,13.16750477,6.12097835,1.63E-08,8.62E-07,9.225450769
10953,TOMM34,0.775130022,9.291696204,6.120226598,1.63E-08,8.63E-07,9.22210681
23548,TTC33,-1.19566299,8.757293831,-6.115480295,1.67E-08,8.79E-07,9.20099858
6167 /// 100506548,,-1.201412655,10.21144817,-6.115172748,1.67E-08,8.79E-07,9.199631088
284454 /// 407010 /// 407013,,-1.805406091,11.20236012,-6.113157613,1.69E-08,8.85E-07,9.19067168
219902,TLCD5,-1.11752317,8.156382359,-6.107641466,1.73E-08,9.05E-07,9.166153569
245937,DEFB124,-2.59885776,7.533555534,-6.107388307,1.73E-08,9.05E-07,9.165028578
64773,PCED1A,-1.465013087,9.846623336,-6.105786084,1.75E-08,9.09E-07,9.15790909
6477 /// 83752 /// 100507577,,-1.860349044,9.742371138,-6.105418791,1.75E-08,9.09E-07,9.156277146
57405,SPC25,2.421305367,7.012446304,6.104013185,1.76E-08,9.12E-07,9.150032217
51514,DTL,1.908946735,9.483219014,6.102195349,1.77E-08,9.18E-07,9.141956797
5587,PRKD1,-2.118821354,8.528320781,-6.094418021,1.84E-08,9.49E-07,9.107419982
57082,KNL1,1.763733401,9.297958101,6.092387969,1.86E-08,9.56E-07,9.098408494
90806,ANGEL2,-0.890293338,11.24632025,-6.088329356,1.89E-08,9.72E-07,9.080396333
100861541,DOCK9-DT,-1.16601643,7.68241065,-6.084377673,1.93E-08,9.87E-07,9.062864106
8848,TSC22D1,-1.294633942,14.16720445,-6.083704725,1.93E-08,9.88E-07,9.059879004
6489,ST8SIA1,-2.045403465,6.309952737,-6.075879271,2.00E-08,1.02E-06,9.025177701
3856,KRT8,1.917287407,11.40642943,6.074059572,2.02E-08,1.03E-06,9.017111395
147841,SPC24,2.298628035,8.684228299,6.073895022,2.02E-08,1.03E-06,9.016382041
23271,CAMSAP2,-1.195953798,10.99799628,-6.071925737,2.04E-08,1.03E-06,9.007654042
60685,ZFAND3,0.811291699,8.994550055,6.068266017,2.08E-08,1.05E-06,8.991437443
8509,NDST2,-1.074614288,9.550070315,-6.061749434,2.14E-08,1.08E-06,8.962573151
55839,CENPN,1.388420365,9.080424072,6.057632828,2.18E-08,1.10E-06,8.944346728
146556,C16orf89,-4.010528655,6.931767171,-6.054725366,2.21E-08,1.11E-06,8.931477343
538,ATP7A,-0.986510309,9.62174427,-6.051420988,2.24E-08,1.12E-06,8.916854611
157,GRK3,-1.770967424,10.03475884,-6.049559293,2.26E-08,1.13E-06,8.90861778
994,CDC25B,1.503042227,9.80903847,6.04803993,2.28E-08,1.14E-06,8.901896439
79733,E2F8,2.17716638,8.78338973,6.046827076,2.29E-08,1.14E-06,8.896531602
8406,SRPX,-2.182480697,7.529541989,-6.045956569,2.30E-08,1.14E-06,8.892681386
8835,SOCS2,-1.875157923,9.640041809,-6.045570174,2.30E-08,1.14E-06,8.890972461
4239,MFAP4,-2.789854213,4.865890823,-6.042286112,2.34E-08,1.16E-06,8.876449984
153682,,-1.608208151,7.782354211,-6.039534835,2.37E-08,1.17E-06,8.864286411
2218,FKTN,-0.98084389,8.856004317,-6.037357474,2.39E-08,1.17E-06,8.854662015
140739,UBE2F,1.036921416,11.13842569,6.037106918,2.40E-08,1.17E-06,8.853554611
373,TRIM23,-1.058149836,8.207342328,-6.036003624,2.41E-08,1.18E-06,8.848678537
6137 /// 606500,,-0.924848015,14.36512511,-6.035237242,2.42E-08,1.18E-06,8.845291717
51421,AMOTL2,-1.30765698,10.7684328,-6.03470101,2.42E-08,1.18E-06,8.842922102
54587,MXRA8,-1.650753517,9.371736008,-6.034411909,2.42E-08,1.18E-06,8.841644606
1062,CENPE,2.150670272,7.334987024,6.032136225,2.45E-08,1.19E-06,8.831589676
25992,SNED1,-1.668596061,8.151837553,-6.029750296,2.48E-08,1.20E-06,8.821049568
51028,VPS36,-1.068746347,11.14145037,-6.028733695,2.49E-08,1.20E-06,8.816559223
64744,SMAP2,1.217542381,9.371897862,6.028306488,2.49E-08,1.20E-06,8.814672346
30008,EFEMP2,-1.542558925,9.96566808,-6.0266203,2.51E-08,1.21E-06,8.807225458
728264,CARMN,-1.654964807,8.269376512,-6.026130257,2.52E-08,1.21E-06,8.805061418
9397,NMT2,-1.35106929,9.035404746,-6.025410124,2.53E-08,1.21E-06,8.801881442
90203,SNX21,-1.123899093,9.118051164,-6.02235583,2.56E-08,1.22E-06,8.788396252
79817,MOB3B,-1.479472106,10.25644839,-6.015763355,2.64E-08,1.26E-06,8.759300505
23024,PDZRN3,-2.721871694,9.622957369,-6.009072866,2.72E-08,1.30E-06,8.729787679
644656,LOC644656,-1.314165819,8.780880171,-6.008638553,2.73E-08,1.30E-06,8.727872398
101927268 /// 102724851,,-2.143002374,7.94618392,-6.006596303,2.76E-08,1.30E-06,8.718867128
94015,TTYH2,-1.800510857,7.441558941,-6.005152959,2.77E-08,1.31E-06,8.712503612
375190,FAM228B,-1.379389174,8.887719928,-6.004044792,2.79E-08,1.31E-06,8.70761834
10745,PHTF1,1.055128343,8.625961514,6.002510829,2.81E-08,1.32E-06,8.700856685
83540,NUF2,2.580327506,9.258174705,5.999901134,2.84E-08,1.33E-06,8.689355145
23788,MTCH2,1.41934715,10.96548237,5.996806871,2.88E-08,1.35E-06,8.675721094
1054,CEBPG,1.158171439,10.77517677,5.995962377,2.89E-08,1.35E-06,8.672000642
100289230,LOC100289230,-1.416355297,8.48811733,-5.995384924,2.90E-08,1.35E-06,8.669456792
57381,RHOJ,-1.77580892,8.27316852,-5.990440659,2.97E-08,1.38E-06,8.647680655
11004,KIF2C,1.730438156,9.809646211,5.987868548,3.00E-08,1.39E-06,8.636355649
5717,PSMD11,1.227602964,9.952161438,5.985089171,3.04E-08,1.41E-06,8.624120675
27102,EIF2AK1,1.198618813,12.40605714,5.978987852,3.13E-08,1.45E-06,8.59727189
84253,GARNL3,-1.661488038,8.099084052,-5.977276543,3.15E-08,1.45E-06,8.589743656
27074,LAMP3,2.594314755,8.426016196,5.976528383,3.16E-08,1.46E-06,8.586452746
23603,CORO1C,1.619923027,10.49209583,5.97194312,3.23E-08,1.48E-06,8.566287999
2590,GALNT2,1.381431228,11.91222042,5.965246343,3.33E-08,1.53E-06,8.536850785
51761,ATP8A2,-1.898806782,6.212483357,-5.963685712,3.35E-08,1.54E-06,8.529992963
7216,TRO,-2.252390172,8.035955986,-5.961038685,3.39E-08,1.55E-06,8.51836321
9924,PAN2,-1.405226184,9.786143081,-5.960067394,3.41E-08,1.55E-06,8.514096457
5603,MAPK13,1.134143083,9.583243594,5.954143416,3.50E-08,1.59E-06,8.488080463
7317,UBA1,0.939764812,11.19028581,5.952793481,3.52E-08,1.60E-06,8.482153778
143279,HECTD2,-1.623322484,10.2538057,-5.952175949,3.53E-08,1.60E-06,8.479442818
55212,BBS7,-0.883932534,9.212810192,-5.950665185,3.56E-08,1.61E-06,8.472811143
100505483,PRKAG2-AS1,-2.212911033,8.767578095,-5.94610231,3.63E-08,1.64E-06,8.452786834
51309,ARMCX1,-2.43387422,9.783483942,-5.946030336,3.64E-08,1.64E-06,8.452471035
10278,EFS,-2.215142378,7.711645097,-5.945767959,3.64E-08,1.64E-06,8.451319816
51626,DYNC2LI1,-1.073588598,10.53880376,-5.944848053,3.66E-08,1.64E-06,8.447283792
5325,PLAGL1,-2.18798988,10.1358176,-5.94032729,3.73E-08,1.67E-06,8.427453669
80152,CENPT,-2.326074016,5.853058791,-5.94001202,3.74E-08,1.67E-06,8.426071022
51021,MRPS16,0.935899008,9.569272294,5.939868443,3.74E-08,1.67E-06,8.425441367
54492,NEURL1B,1.327013688,9.878235015,5.938405049,3.76E-08,1.67E-06,8.419024063
6908,TBP,-0.859872441,10.20270594,-5.934317967,3.84E-08,1.70E-06,8.401105385
130916,MTERF4,-0.781525526,9.056272764,-5.932427832,3.87E-08,1.71E-06,8.392820642
51174,TUBD1,-0.918994501,9.393062616,-5.928500483,3.94E-08,1.74E-06,8.375610595
221091,LRRN4CL,-1.976840432,8.028944576,-5.927824068,3.95E-08,1.74E-06,8.372647034
130271,PLEKHH2,-2.436982304,8.8481263,-5.926579166,3.97E-08,1.75E-06,8.367193206
5372,PMM1,-1.266412288,8.599179019,-5.924573219,4.01E-08,1.76E-06,8.358406474
5348,FXYD1,-2.097943335,5.178076758,-5.920780298,4.08E-08,1.79E-06,8.341796142
79854,LINC00115,-1.211846995,8.173926865,-5.919596609,4.10E-08,1.79E-06,8.33661348
5076,PAX2,-3.612444144,8.267881883,-5.919154204,4.11E-08,1.79E-06,8.334676582
89796,NAV1,1.41973176,9.915264537,5.918876456,4.11E-08,1.79E-06,8.333460612
5214,PFKP,1.640911947,11.10977505,5.915939302,4.17E-08,1.81E-06,8.320603528
9931,HELZ,-0.954628423,10.12955799,-5.91208863,4.24E-08,1.84E-06,8.303752343
7159,TP53BP2,1.288394954,10.03716032,5.907344834,4.34E-08,1.88E-06,8.283000081
145581,LRFN5,-3.421772695,6.263254834,-5.905347565,4.38E-08,1.89E-06,8.274265244
8336,H2AC17,2.185016758,6.58533481,5.903993242,4.40E-08,1.90E-06,8.268343088
54947,LPCAT2,-1.975628665,10.06563208,-5.901003334,4.46E-08,1.92E-06,8.255271236
26262,TSPAN17,1.087234029,9.850304966,5.899728775,4.49E-08,1.93E-06,8.249699861
5621,PRNP,-2.21965537,11.24533731,-5.899293529,4.50E-08,1.93E-06,8.247797443
36,ACADSB,-1.114437773,8.810225741,-5.897517623,4.54E-08,1.94E-06,8.240035842
146909,KIF18B,1.953135284,9.684443388,5.891442501,4.66E-08,1.99E-06,8.213493184
7272,TTK,2.129440921,9.249307996,5.89036837,4.69E-08,2.00E-06,8.208801626
8503,PIK3R3,1.560508886,11.01121779,5.88744339,4.75E-08,2.02E-06,8.196028118
55802,DCP1A,-0.685213673,10.33101087,-5.883712395,4.83E-08,2.05E-06,8.179739245
1893,ECM1,-1.680928532,8.499638176,-5.881810572,4.87E-08,2.07E-06,8.171438177
116966,WDR17,-2.280071777,5.389937834,-5.880030523,4.91E-08,2.08E-06,8.163669826
4123,MAN2C1,-1.194211051,9.249385133,-5.878932039,4.94E-08,2.08E-06,8.158876491
7328,UBE2H,1.265281515,13.09065885,5.877079974,4.98E-08,2.10E-06,8.15079583
26153,KIF26A,-2.080547787,6.858217928,-5.876732914,4.98E-08,2.10E-06,8.149281729
9388,LIPG,2.848414596,7.791011135,5.874374469,5.04E-08,2.12E-06,8.138993829
92293,TMEM132C,-3.512489679,6.021984847,-5.870419243,5.13E-08,2.15E-06,8.121745103
25890,ABI3BP,-2.594510305,8.24862707,-5.85959551,5.39E-08,2.25E-06,8.074572262
404201,WDFY3-AS2,-1.255317513,7.006700357,-5.859499186,5.39E-08,2.25E-06,8.074152648
10267,RAMP1,-1.36973555,8.214710289,-5.858358769,5.42E-08,2.26E-06,8.069184946
84190,METTL25,-0.837097157,10.09441202,-5.854008433,5.53E-08,2.30E-06,8.050239125
84957,RELT,1.626456261,7.087261458,5.852449218,5.57E-08,2.31E-06,8.043450406
54664,TMEM106B,-1.086880087,11.89575529,-5.850636259,5.61E-08,2.33E-06,8.035558033
995,CDC25C,1.942652323,7.320421843,5.84697481,5.71E-08,2.36E-06,8.019622318
25780,RASGRP3,2.076256658,7.897651765,5.846493245,5.72E-08,2.36E-06,8.017526775
3725,JUN,-1.271639906,12.25153092,-5.842144483,5.83E-08,2.40E-06,7.998606901
5189,PEX1,-1.130734226,9.568838496,-5.83201291,6.11E-08,2.51E-06,7.954555368
2057 /// 57139,,-1.857325861,8.927908414,-5.829352293,6.18E-08,2.53E-06,7.942993484
64130,LIN7B,-1.130590715,8.263149252,-5.829270759,6.18E-08,2.53E-06,7.942639215
79828,METTL8,0.867520559,9.254118485,5.827635059,6.23E-08,2.54E-06,7.935532532
641518,LEF1-AS1,-2.550375688,8.132915639,-5.827312365,6.24E-08,2.54E-06,7.934130628
63920,ZBED8,-1.129563843,8.444458047,-5.827304539,6.24E-08,2.54E-06,7.93409663
4595,MUTYH,-1.231774948,9.854970999,-5.824805848,6.31E-08,2.57E-06,7.923242717
51762,RAB8B,-1.192588453,10.24981731,-5.818426068,6.49E-08,2.63E-06,7.895540549
9481,SLC25A27,-1.985564156,9.331617084,-5.818268206,6.50E-08,2.63E-06,7.894855276
93210,PGAP3,-0.780289125,10.1772393,-5.817603629,6.52E-08,2.64E-06,7.891970478
488,ATP2A2,0.817883847,12.09999897,5.813020835,6.65E-08,2.69E-06,7.872081961
4144,MAT2A,-1.055351918,12.39304818,-5.811632263,6.69E-08,2.70E-06,7.866057354
27436,EML4,1.009518476,11.70375805,5.811442742,6.70E-08,2.70E-06,7.865235135
10383,TUBB4B,1.301217702,11.64605671,5.808813325,6.78E-08,2.72E-06,7.853829042
3131,HLF,-1.677102697,7.337212811,-5.807339478,6.83E-08,2.73E-06,7.847436806
3833,KIFC1,1.644889149,8.686434677,5.807296228,6.83E-08,2.73E-06,7.847249239
253143,PRR14L,0.798125387,11.7959645,5.80138943,7.01E-08,2.80E-06,7.821639093
56986,DTWD1,-1.344057151,10.1976493,-5.798922875,7.09E-08,2.83E-06,7.810948721
5799,PTPRN2,-2.194779043,6.765465647,-5.798440148,7.11E-08,2.83E-06,7.808856785
2321,FLT1,1.207949235,9.329939494,5.79560663,7.20E-08,2.85E-06,7.796579291
1677,DFFB,-1.109795754,8.504184034,-5.795427318,7.20E-08,2.85E-06,7.795802441
57465,TBC1D24,1.122188623,9.519148614,5.7952564,7.21E-08,2.85E-06,7.795061971
131096,KCNH8,-2.737017151,5.402075086,-5.793003259,7.28E-08,2.88E-06,7.785301679
28970,C11orf54,-1.064860249,10.77060171,-5.791567332,7.33E-08,2.89E-06,7.779082442
